8	41	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
9	196	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
9	185	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
9	126	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
10	131	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
10	58	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
10	106	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
11	88	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
11	111	2	2	4	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
11	80	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
12	109	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
14	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
15	50	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
15	24	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
15	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
15	95	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
15	73	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
15	94	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
15	117	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
15	137	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
15	164	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
15	184	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
15	27	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
15	23	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
16	92	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
16	97	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
16	26	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
16	30	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
16	98	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
17	71	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
17	114	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
17	49	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
17	158	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
17	172	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
17	73	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
19	70	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
20	68	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2
21	12	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
21	36	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
21	85	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
21	64	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
22	103	2	2	2	2	2	2	2	2	2	2	2	4	2	2	1	2	2	2	2	2	2	2
22	39	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
22	172	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
22	87	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
23	16	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
23	196	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
23	58	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
23	9	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
23	82	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
23	79	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
24	12	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
24	80	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
24	85	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
25	56	2	2	4	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
25	61	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
25	88	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
25	83	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
26	60	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
28	0	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
28	48	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
28	29	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
28	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
28	93	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
28	71	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
28	27	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
28	145	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
28	169	2	2	4	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
28	97	2	2	2	2	2	2	2	2	2	2	2	4	2	2	1	2	2	2	2	2	2	2
28	188	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
29	94	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
29	70	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
29	50	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
29	138	2	2	2	2	2	2	2	2	2	2	2	4	2	2	1	2	2	2	2	2	2	2
30	30	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
30	22	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
30	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
30	6	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
30	181	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
31	192	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
31	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
31	72	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
33	192	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
34	192	2	2	2	2	2	2	2	2	2	2	2	4	2	2	1	2	2	2	2	2	2	2
35	36	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
35	13	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
35	169	2	2	4	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
35	59	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
35	85	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
35	127	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
35	111	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
35	16	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
35	176	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
35	195	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
36	83	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
36	35	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
36	180	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
37	164	2	2	2	2	2	2	2	2	2	2	2	4	2	2	1	2	2	2	2	2	2	2
37	15	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
37	11	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
37	125	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
38	14	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
38	108	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
39	177	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
39	181	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
39	34	2	2	2	2	2	2	2	2	2	2	2	4	2	2	1	2	2	2	2	2	2	2
39	11	2	2	4	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
40	18	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
41	15	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
41	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
42	46	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
42	24	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
42	94	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
42	73	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
42	49	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
42	173	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
42	144	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
42	114	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
42	192	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
42	139	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
43	179	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
43	5	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
43	51	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
43	68	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
43	21	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
43	6	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
43	172	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
44	146	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
44	44	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
44	29	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
44	26	2	2	2	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
45	53	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2
46	119	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
46	142	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
46	186	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2
48	18	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
48	39	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
48	61	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
48	80	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
48	37	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
48	59	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
48	12	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
48	111	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
48	128	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
49	157	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
49	58	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
49	134	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
50	157	2	2	2	2	2	2	2	2	2	2	2	4	2	2	1	2	2	2	2	2	2	2
50	10	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
50	106	2	2	2	2	2	2	2	2	2	2	2	4	2	2	1	2	2	2	2	2	2	2
50	33	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
50	41	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
51	123	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
51	133	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
51	88	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
52	125	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
54	195	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2
55	0	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
55	47	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
55	26	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
55	68	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
55	91	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
55	163	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
55	139	2	2	2	2	2	2	2	2	2	2	2	4	2	2	1	2	2	2	2	2	2	2
55	122	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
55	73	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
55	144	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
56	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
56	169	2	2	2	2	2	2	2	2	2	2	2	4	2	2	1	2	2	2	2	2	2	2
57	95	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
57	53	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
57	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
57	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
58	160	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2
58	116	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
58	123	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
60	120	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
62	35	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
62	15	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
62	84	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
62	61	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
62	128	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
62	107	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2
62	58	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
62	157	2	2	2	2	2	2	2	2	2	2	2	4	2	2	1	2	2	2	2	2	2	2
62	117	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
62	13	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
63	57	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
63	79	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
63	40	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
64	130	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
64	10	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
64	88	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
64	120	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
64	104	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
64	114	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
64	56	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
64	61	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
64	84	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
65	102	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
66	111	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
66	107	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
67	172	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
68	127	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
68	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
68	49	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
68	30	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
69	47	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
69	99	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
69	70	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
69	173	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
69	116	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
69	165	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
69	184	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
69	74	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
69	72	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
69	26	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
70	45	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
70	50	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
70	192	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
70	93	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
70	52	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
71	174	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
71	108	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
71	46	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
71	179	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
71	67	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
71	91	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
71	114	2	2	2	2	2	2	2	2	2	2	2	4	2	2	1	2	2	2	2	2	2	2
71	122	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
72	167	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
72	47	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
73	97	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
73	188	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
73	160	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
73	71	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
73	76	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
73	44	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
74	74	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
74	68	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
75	53	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
75	91	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
75	13	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
75	35	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
75	58	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2
75	84	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
75	110	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	4	2	2	2
75	169	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
76	149	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
76	179	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
76	120	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2
76	104	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
76	85	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
77	59	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
77	181	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2
77	163	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
78	64	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
78	56	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3
78	102	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
